campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience_area,target_audience_age,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
179,100+,technology,search engine,12369,76,urban,55+,North America,mobile,iOS,Chrome,52338,0.450029078,Yes,162.75,87230,0.8,0.9,0.9
180,<=50,healthcare,search engine,8895,16,urban,18-34,South America,desktop,Android,Chrome,211457,0.753912142,Yes,555.9375,211457,0.9,0.8,0.9
181,<=50,technology,content marketing,19453,79,suburban,18-34,Africa,tablet,Android,Chrome,82409,0.812692595,No,246.2405063,91565.55556,0.7,0.8,0.9
182,<=50,manufacturing,influencer,9797,75,suburban,18-34,Asia-Pacific,mobile,iOS,Firefox,449404,0.741452927,Yes,130.6266667,499337.7778,0.8,0.9,0.8
183,100+,manufacturing,search engine,6828,50,urban,55+,North America,desktop,Windows,Firefox,436314,0.47664744,Yes,136.56,727190,0.9,0.7,0.8
184,100+,manufacturing,influencer,14727,47,urban,35-54,Asia-Pacific,desktop,iOS,Safari,20610,0.663701446,Yes,313.3404255,25762.5,0.9,0.9,0.7
185,<=50,technology,search engine,17517,89,rural,18-34,Asia-Pacific,desktop,Windows,Safari,208807,0.295514781,Yes,196.8202247,298295.7143,0.9,0.7,0.7
186,51-100,manufacturing,content marketing,21943,26,suburban,18-34,Africa,tablet,iOS,Chrome,74707,0.98780171,Yes,843.9615385,83007.77778,0.7,0.9,0.9
187,100+,finance,search engine,47838,43,urban,18-34,Africa,mobile,Windows,Chrome,111483,0.168205738,Yes,1112.511628,111483,0.8,0.7,0.9
188,<=50,finance,email,31831,45,urban,35-54,Africa,desktop,Android,Safari,405361,0.723602565,Yes,707.3555556,506701.25,0.9,0.8,0.7
189,<=50,services,email,47044,83,urban,35-54,Africa,desktop,Windows,Safari,437371,0.154930575,Yes,566.7951807,546713.75,0.9,0.7,0.7
190,<=50,e-commerce,search engine,29814,76,urban,35-54,North America,mobile,Windows,Safari,495546,0.280866142,Yes,392.2894737,619432.5,0.8,0.7,0.7
191,<=50,technology,content marketing,13050,14,suburban,18-34,Africa,mobile,iOS,Chrome,74920,0.74882581,Yes,932.1428571,83244.44444,0.8,0.9,0.9
192,100+,services,content marketing,14663,49,urban,18-34,North America,mobile,Android,Safari,363218,0.729115712,Yes,299.244898,363218,0.8,0.8,0.7
193,100+,e-commerce,social media,11900,16,rural,18-34,South America,mobile,Windows,Chrome,93949,0.124509826,Yes,743.75,134212.8571,0.8,0.7,0.9
194,51-100,finance,content marketing,43355,47,urban,55+,Asia-Pacific,desktop,Windows,Firefox,231617,0.678542741,Yes,922.4468085,386028.3333,0.9,0.7,0.8
195,<=50,services,influencer,26796,10,urban,18-34,South America,tablet,iOS,Chrome,21599,0.203839049,Yes,2679.6,17999.16667,0.7,0.9,0.9
196,<=50,finance,search engine,20784,84,urban,18-34,South America,mobile,Android,Safari,415629,0.972961585,Yes,247.4285714,346357.5,0.8,0.8,0.7
197,51-100,healthcare,email,42380,10,urban,35-54,Europe,tablet,Windows,Firefox,364233,0.603051735,Yes,4238,455291.25,0.7,0.7,0.8
198,100+,finance,content marketing,8683,30,urban,18-34,South America,tablet,iOS,Safari,130771,0.003479425,Yes,289.4333333,108975.8333,0.7,0.9,0.7
199,100+,services,email,13396,27,urban,18-34,South America,tablet,Android,Firefox,11923,0.208454551,Yes,496.1481481,9935.833333,0.7,0.8,0.8
200,51-100,services,social media,12347,16,suburban,55+,Europe,mobile,Windows,Chrome,385373,0.229605496,Yes,771.6875,428192.2222,0.8,0.7,0.9
201,51-100,retail,search engine,24984,52,urban,55+,South America,tablet,Windows,Safari,53142,0.247098111,Yes,480.4615385,88570,0.7,0.7,0.7
202,<=50,services,content marketing,48097,76,urban,55+,Europe,tablet,Windows,Safari,69158,0.557093074,Yes,632.8552632,57631.66667,0.7,0.7,0.7
203,<=50,services,email,28027,86,rural,55+,North America,desktop,Windows,Safari,153303,0.20560672,Yes,325.8953488,219004.2857,0.9,0.7,0.7
204,100+,services,content marketing,22597,50,rural,55+,Asia-Pacific,mobile,Windows,Firefox,265717,0.412792079,Yes,451.94,379595.7143,0.8,0.7,0.8
205,51-100,services,social media,19072,39,urban,55+,Africa,mobile,Android,Chrome,335033,0.173324968,Yes,489.025641,558388.3333,0.8,0.8,0.9
206,<=50,services,email,17026,42,urban,55+,South America,mobile,Windows,Safari,3670,0.66690245,Yes,405.3809524,3058.333333,0.8,0.7,0.7
207,<=50,finance,email,40859,31,rural,55+,North America,mobile,Windows,Firefox,155775,0.568706663,Yes,1318.032258,222535.7143,0.8,0.7,0.8
208,51-100,services,search engine,45966,19,urban,35-54,Asia-Pacific,mobile,Windows,Firefox,371841,0.628698088,Yes,2419.263158,464801.25,0.8,0.7,0.8
209,<=50,e-commerce,search engine,36041,45,urban,35-54,North America,desktop,Windows,Safari,154725,0.967408348,Yes,800.9111111,193406.25,0.9,0.7,0.7
210,<=50,technology,email,35987,85,rural,55+,Europe,tablet,iOS,Chrome,381484,0.399301943,Yes,423.3764706,544977.1429,0.7,0.9,0.9
211,<=50,finance,search engine,8498,44,urban,55+,North America,desktop,Android,Firefox,140836,0.215472626,Yes,193.1363636,234726.6667,0.9,0.8,0.8
212,51-100,services,email,37256,36,urban,55+,South America,tablet,Android,Firefox,412551,0.998770902,No,1034.888889,687585,0.7,0.8,0.8
213,51-100,e-commerce,influencer,19905,20,urban,55+,South America,mobile,Android,Safari,274012,0.058075065,Yes,995.25,456686.6667,0.8,0.8,0.7
214,<=50,retail,content marketing,43274,56,urban,55+,Africa,desktop,Windows,Safari,244600,0.810349371,Yes,772.75,407666.6667,0.9,0.7,0.7
215,51-100,finance,influencer,29839,74,urban,18-34,Africa,mobile,Android,Safari,73889,0.162176607,Yes,403.2297297,73889,0.8,0.8,0.7
216,<=50,finance,influencer,7137,7,urban,35-54,South America,mobile,Windows,Safari,111641,0.664785234,Yes,1019.571429,139551.25,0.8,0.7,0.7
217,<=50,technology,content marketing,20946,67,urban,55+,North America,tablet,Windows,Firefox,399487,0.473796243,Yes,312.6268657,332905.8333,0.7,0.7,0.8
218,51-100,services,email,29508,9,urban,18-34,South America,tablet,iOS,Firefox,212039,0.839025563,Yes,3278.666667,212039,0.7,0.9,0.8
219,51-100,retail,email,20620,56,urban,55+,North America,tablet,Windows,Firefox,39299,0.731091101,Yes,368.2142857,65498.33333,0.7,0.7,0.8
220,100+,e-commerce,search engine,19823,67,urban,55+,South America,desktop,Android,Firefox,91421,0.172335897,Yes,295.8656716,76184.16667,0.9,0.8,0.8
221,51-100,technology,social media,41633,42,urban,35-54,Asia-Pacific,tablet,Windows,Firefox,25257,0.665244998,Yes,991.2619048,31571.25,0.7,0.7,0.8
222,<=50,healthcare,email,10460,10,urban,55+,North America,mobile,Android,Safari,126176,0.217090982,Yes,1046,210293.3333,0.8,0.8,0.7
223,<=50,finance,content marketing,42264,49,suburban,55+,Europe,tablet,Windows,Firefox,105722,0.169270426,No,862.5306122,117468.8889,0.7,0.7,0.8
224,<=50,services,social media,44666,20,urban,55+,Europe,tablet,iOS,Chrome,272297,0.084116046,No,2233.3,453828.3333,0.7,0.9,0.9
225,<=50,e-commerce,content marketing,40314,73,urban,55+,Africa,tablet,Windows,Safari,329695,0.113656035,Yes,552.2465753,274745.8333,0.7,0.7,0.7
226,<=50,retail,content marketing,42697,13,urban,35-54,Asia-Pacific,tablet,Android,Safari,125475,0.703877364,Yes,3284.384615,156843.75,0.7,0.8,0.7
227,100+,healthcare,content marketing,17722,14,urban,55+,Europe,mobile,iOS,Safari,320057,0.992121624,Yes,1265.857143,533428.3333,0.8,0.9,0.7
228,<=50,finance,social media,29694,50,urban,35-54,South America,tablet,Windows,Chrome,73474,0.675792328,Yes,593.88,91842.5,0.7,0.7,0.9
229,100+,services,influencer,12214,70,urban,18-34,Europe,mobile,iOS,Firefox,50294,0.708467178,Yes,174.4857143,50294,0.8,0.9,0.8
230,51-100,services,content marketing,36911,13,suburban,55+,South America,desktop,Windows,Firefox,339755,0.782709779,Yes,2839.307692,377505.5556,0.9,0.7,0.8
231,51-100,retail,search engine,18310,54,rural,55+,Asia-Pacific,desktop,iOS,Safari,301163,0.889011369,Yes,339.0740741,430232.8571,0.9,0.9,0.7
232,<=50,services,email,40163,68,rural,55+,Africa,mobile,Windows,Chrome,243255,0.26772974,Yes,590.6323529,347507.1429,0.8,0.7,0.9
233,<=50,finance,email,29055,31,urban,18-34,Europe,desktop,Android,Safari,14690,0.604545685,Yes,937.2580645,14690,0.9,0.8,0.7
234,<=50,manufacturing,email,19874,87,rural,55+,Africa,tablet,Windows,Firefox,297379,0.216636938,Yes,228.4367816,424827.1429,0.7,0.7,0.8
235,<=50,finance,social media,32943,74,suburban,55+,Asia-Pacific,tablet,Android,Safari,194864,0.525637523,Yes,445.1756757,216515.5556,0.7,0.8,0.7
236,51-100,retail,search engine,36917,70,urban,18-34,North America,tablet,Windows,Chrome,145121,0.20866853,Yes,527.3857143,145121,0.7,0.7,0.9
237,<=50,finance,search engine,6702,24,urban,35-54,Asia-Pacific,desktop,Windows,Firefox,32735,0.064005327,No,279.25,40918.75,0.9,0.7,0.8
238,<=50,services,search engine,25058,10,urban,35-54,Asia-Pacific,mobile,Android,Safari,153560,0.088284535,Yes,2505.8,191950,0.8,0.8,0.7
239,51-100,finance,search engine,46262,23,urban,18-34,Asia-Pacific,desktop,Android,Chrome,140566,0.976302396,Yes,2011.391304,140566,0.9,0.8,0.9
240,<=50,services,search engine,19537,53,urban,55+,North America,desktop,Android,Chrome,210538,0.006018082,Yes,368.6226415,175448.3333,0.9,0.8,0.9
241,100+,retail,influencer,17259,87,urban,18-34,North America,mobile,Android,Chrome,297568,0.690164994,Yes,198.3793103,297568,0.8,0.8,0.9
242,100+,services,search engine,20892,51,urban,55+,Asia-Pacific,mobile,Windows,Chrome,252183,0.887307542,Yes,409.6470588,420305,0.8,0.7,0.9
243,100+,manufacturing,search engine,25635,64,urban,55+,North America,desktop,Windows,Firefox,483499,0.393703724,Yes,400.546875,402915.8333,0.9,0.7,0.8
244,<=50,services,social media,33544,9,urban,35-54,South America,desktop,Windows,Chrome,45886,0.708114843,Yes,3727.111111,57357.5,0.9,0.7,0.9
245,<=50,services,social media,5013,18,urban,18-34,Asia-Pacific,mobile,Android,Safari,471886,0.348887292,Yes,278.5,471886,0.8,0.8,0.7
246,100+,finance,search engine,49488,23,urban,55+,Europe,mobile,Windows,Chrome,279910,0.528964852,Yes,2151.652174,233258.3333,0.8,0.7,0.9
247,<=50,services,influencer,47156,28,urban,55+,South America,desktop,Windows,Firefox,491764,0.935698845,Yes,1684.142857,819606.6667,0.9,0.7,0.8
248,100+,finance,search engine,42308,45,suburban,55+,Asia-Pacific,tablet,iOS,Firefox,268136,0.042335072,Yes,940.1777778,297928.8889,0.7,0.9,0.8
249,100+,finance,search engine,13090,45,urban,35-54,Europe,tablet,iOS,Safari,122953,0.267174959,Yes,290.8888889,153691.25,0.7,0.9,0.7
250,100+,e-commerce,search engine,7169,22,urban,55+,Europe,tablet,Android,Safari,32799,0.105988565,Yes,325.8636364,27332.5,0.7,0.8,0.7
251,<=50,technology,content marketing,49528,57,rural,55+,Africa,mobile,Android,Safari,312914,0.495925432,Yes,868.9122807,447020,0.8,0.8,0.7
252,<=50,services,influencer,15423,35,urban,55+,Africa,tablet,iOS,Safari,7340,0.770480412,Yes,440.6571429,6116.666667,0.7,0.9,0.7
253,100+,e-commerce,email,47803,84,rural,55+,Europe,tablet,Windows,Chrome,497110,0.976599723,Yes,569.0833333,710157.1429,0.7,0.7,0.9
254,<=50,manufacturing,search engine,33452,77,urban,55+,Asia-Pacific,mobile,Windows,Chrome,3241,0.155448085,Yes,434.4415584,2700.833333,0.8,0.7,0.9
255,<=50,finance,email,13017,47,urban,18-34,Asia-Pacific,mobile,Android,Chrome,447723,0.043930712,Yes,276.9574468,447723,0.8,0.8,0.9
256,<=50,e-commerce,influencer,48678,63,urban,35-54,Asia-Pacific,mobile,Windows,Safari,104463,0.138348914,Yes,772.6666667,130578.75,0.8,0.7,0.7
257,100+,retail,search engine,37948,34,urban,35-54,Asia-Pacific,tablet,Windows,Safari,271357,0.968752516,No,1116.117647,339196.25,0.7,0.7,0.7
258,51-100,retail,email,30993,83,urban,18-34,Europe,tablet,iOS,Safari,52499,0.320128962,Yes,373.4096386,52499,0.7,0.9,0.7
259,<=50,finance,email,41232,86,urban,18-34,North America,tablet,iOS,Chrome,28855,0.267172471,Yes,479.4418605,28855,0.7,0.9,0.9
260,<=50,e-commerce,influencer,16611,27,rural,55+,North America,tablet,Android,Chrome,262525,0.735067252,Yes,615.2222222,375035.7143,0.7,0.8,0.9
261,51-100,technology,search engine,37219,10,rural,55+,Asia-Pacific,mobile,Android,Safari,158169,0.120675377,Yes,3721.9,225955.7143,0.8,0.8,0.7
262,100+,technology,content marketing,35860,21,rural,55+,Africa,tablet,iOS,Safari,244774,0.349075084,Yes,1707.619048,349677.1429,0.7,0.9,0.7
263,<=50,technology,influencer,26063,59,urban,18-34,Europe,mobile,Windows,Chrome,313427,0.144811623,Yes,441.7457627,313427,0.8,0.7,0.9
264,<=50,finance,content marketing,19065,52,urban,55+,North America,desktop,iOS,Safari,371580,0.974320479,Yes,366.6346154,619300,0.9,0.9,0.7
265,100+,finance,search engine,29324,13,urban,55+,Europe,desktop,iOS,Chrome,315250,0.285122698,Yes,2255.692308,262708.3333,0.9,0.9,0.9
266,51-100,e-commerce,email,6286,24,urban,55+,Africa,desktop,Android,Chrome,417646,0.269195231,Yes,261.9166667,696076.6667,0.9,0.8,0.9
267,51-100,manufacturing,influencer,39958,27,urban,35-54,Europe,tablet,Windows,Safari,217795,0.634402781,Yes,1479.925926,272243.75,0.7,0.7,0.7
268,51-100,manufacturing,influencer,46666,14,urban,18-34,Africa,mobile,Android,Safari,226115,0.01661632,Yes,3333.285714,226115,0.8,0.8,0.7
269,<=50,services,influencer,49177,65,urban,55+,Africa,desktop,Android,Safari,448101,0.653537624,Yes,756.5692308,373417.5,0.9,0.8,0.7
270,<=50,manufacturing,social media,29869,26,rural,55+,South America,mobile,iOS,Firefox,321146,0.453854966,Yes,1148.807692,458780,0.8,0.9,0.8
271,100+,manufacturing,search engine,10628,88,suburban,55+,Africa,tablet,iOS,Firefox,58048,0.184135011,No,120.7727273,64497.77778,0.7,0.9,0.8
272,100+,manufacturing,social media,34093,89,urban,55+,South America,tablet,Android,Safari,457322,0.486342979,No,383.0674157,381101.6667,0.7,0.8,0.7
273,100+,finance,influencer,5660,73,suburban,55+,Africa,desktop,iOS,Firefox,94753,0.998988259,Yes,77.53424658,105281.1111,0.9,0.9,0.8
274,100+,e-commerce,influencer,24562,61,urban,55+,Africa,desktop,iOS,Chrome,182401,0.838805971,Yes,402.6557377,152000.8333,0.9,0.9,0.9
275,<=50,finance,content marketing,8389,68,urban,18-34,Europe,desktop,Windows,Chrome,346803,0.974164128,Yes,123.3676471,346803,0.9,0.7,0.9
276,<=50,manufacturing,social media,48066,24,suburban,55+,South America,tablet,Windows,Chrome,495204,0.926061344,Yes,2002.75,550226.6667,0.7,0.7,0.9
277,51-100,technology,email,40831,85,suburban,55+,North America,tablet,Android,Chrome,478512,0.820415074,Yes,480.3647059,531680,0.7,0.8,0.9
278,51-100,finance,search engine,40608,62,urban,35-54,North America,desktop,Windows,Chrome,405511,0.334744473,Yes,654.9677419,506888.75,0.9,0.7,0.9
279,51-100,manufacturing,email,15770,28,urban,55+,Europe,tablet,Android,Chrome,107876,0.729936125,No,563.2142857,89896.66667,0.7,0.8,0.9
280,51-100,manufacturing,email,31627,14,urban,55+,North America,tablet,Windows,Chrome,160249,0.391538043,Yes,2259.071429,267081.6667,0.7,0.7,0.9
281,100+,manufacturing,search engine,11146,17,rural,55+,North America,desktop,iOS,Chrome,282568,0.429526677,Yes,655.6470588,403668.5714,0.9,0.9,0.9
282,<=50,manufacturing,influencer,27945,18,urban,55+,Africa,tablet,iOS,Firefox,231488,0.873392071,Yes,1552.5,385813.3333,0.7,0.9,0.8
283,<=50,finance,content marketing,48913,54,urban,35-54,Asia-Pacific,tablet,Android,Firefox,306849,0.205183169,No,905.7962963,383561.25,0.7,0.8,0.8
284,<=50,finance,influencer,29944,69,urban,35-54,Asia-Pacific,mobile,Windows,Safari,192179,0.296594354,Yes,433.9710145,240223.75,0.8,0.7,0.7
285,<=50,e-commerce,influencer,22280,33,urban,35-54,North America,mobile,iOS,Chrome,47446,0.930500127,Yes,675.1515152,59307.5,0.8,0.9,0.9
286,<=50,e-commerce,social media,28251,41,urban,18-34,Europe,mobile,Android,Chrome,92815,0.699594411,Yes,689.0487805,92815,0.8,0.8,0.9
287,<=50,manufacturing,email,34235,8,urban,18-34,Europe,tablet,Windows,Chrome,174188,0.064898795,Yes,4279.375,174188,0.7,0.7,0.9
288,<=50,e-commerce,email,36896,14,urban,18-34,South America,tablet,iOS,Firefox,302780,0.121613023,Yes,2635.428571,302780,0.7,0.9,0.8
289,<=50,technology,email,44113,26,urban,18-34,Europe,mobile,Windows,Safari,390793,0.579548231,Yes,1696.653846,390793,0.8,0.7,0.7
290,<=50,e-commerce,content marketing,18322,14,urban,35-54,Europe,mobile,Android,Firefox,272505,0.798754961,Yes,1308.714286,340631.25,0.8,0.8,0.8
291,<=50,retail,content marketing,12747,69,urban,35-54,Africa,mobile,Android,Chrome,189196,0.792806821,Yes,184.7391304,236495,0.8,0.8,0.9
292,<=50,e-commerce,content marketing,37212,74,urban,18-34,Africa,desktop,Android,Firefox,360805,0.424926014,Yes,502.8648649,360805,0.9,0.8,0.8
293,100+,services,search engine,49088,37,urban,18-34,North America,mobile,iOS,Firefox,127204,0.258509299,Yes,1326.702703,127204,0.8,0.9,0.8
294,<=50,technology,content marketing,40903,38,suburban,55+,Europe,mobile,Android,Firefox,304237,0.787708011,Yes,1076.394737,338041.1111,0.8,0.8,0.8
295,<=50,manufacturing,social media,7277,19,urban,55+,Asia-Pacific,mobile,Windows,Firefox,208582,0.944068129,Yes,383,173818.3333,0.8,0.7,0.8
296,<=50,finance,social media,45970,32,suburban,55+,Europe,desktop,iOS,Chrome,85691,0.44413071,Yes,1436.5625,95212.22222,0.9,0.9,0.9
297,51-100,finance,influencer,6656,87,urban,55+,Europe,desktop,Android,Chrome,352533,0.13727634,Yes,76.50574713,293777.5,0.9,0.8,0.9
298,<=50,manufacturing,influencer,47207,35,urban,18-34,North America,tablet,Android,Firefox,32763,0.609729347,Yes,1348.771429,32763,0.7,0.8,0.8
299,51-100,e-commerce,influencer,37403,24,urban,18-34,Asia-Pacific,mobile,iOS,Chrome,49999,0.071635014,Yes,1558.458333,49999,0.8,0.9,0.9
300,<=50,finance,influencer,39531,75,rural,55+,North America,mobile,Android,Firefox,478738,0.611500602,Yes,527.08,683911.4286,0.8,0.8,0.8
301,<=50,finance,social media,20413,18,urban,18-34,Europe,tablet,Windows,Safari,363281,0.172945833,Yes,1134.055556,363281,0.7,0.7,0.7
302,<=50,finance,influencer,45633,8,suburban,55+,Asia-Pacific,mobile,iOS,Safari,216877,0.515979078,Yes,5704.125,240974.4444,0.8,0.9,0.7
303,<=50,e-commerce,social media,11910,48,urban,35-54,Europe,tablet,Windows,Chrome,171209,0.625494196,Yes,248.125,214011.25,0.7,0.7,0.9
304,51-100,finance,content marketing,40385,13,urban,55+,North America,mobile,Windows,Chrome,445431,0.446725685,Yes,3106.538462,371192.5,0.8,0.7,0.9
305,51-100,services,content marketing,40522,53,rural,55+,North America,mobile,Android,Chrome,434903,0.827296863,Yes,764.5660377,621290,0.8,0.8,0.9
306,100+,healthcare,search engine,30504,60,suburban,55+,Africa,mobile,iOS,Firefox,86831,0.374708863,Yes,508.4,96478.88889,0.8,0.9,0.8
307,<=50,finance,influencer,13101,21,rural,55+,Asia-Pacific,tablet,Android,Safari,82207,0.155032785,No,623.8571429,117438.5714,0.7,0.8,0.7
308,<=50,services,content marketing,13067,64,urban,18-34,Africa,tablet,Windows,Safari,302714,0.463904674,Yes,204.171875,302714,0.7,0.7,0.7
309,51-100,finance,content marketing,33235,39,urban,35-54,Asia-Pacific,tablet,Android,Chrome,56186,0.963538829,Yes,852.1794872,70232.5,0.7,0.8,0.9
310,<=50,services,email,10208,73,suburban,55+,South America,tablet,Android,Safari,138924,0.880182223,Yes,139.8356164,154360,0.7,0.8,0.7
311,<=50,finance,email,19928,69,urban,55+,Asia-Pacific,tablet,Windows,Chrome,33697,0.311083285,Yes,288.8115942,28080.83333,0.7,0.7,0.9
312,<=50,services,social media,15425,54,rural,55+,Europe,desktop,Android,Chrome,333031,0.242705091,Yes,285.6481481,475758.5714,0.9,0.8,0.9
313,<=50,finance,search engine,33485,72,rural,55+,Asia-Pacific,tablet,Windows,Safari,149312,0.483288157,Yes,465.0694444,213302.8571,0.7,0.7,0.7
314,100+,e-commerce,email,37523,87,rural,55+,Africa,mobile,iOS,Safari,115966,0.655158005,Yes,431.2988506,165665.7143,0.8,0.9,0.7
315,100+,healthcare,search engine,18182,71,urban,18-34,North America,desktop,Windows,Firefox,51264,0.926719423,Yes,256.084507,51264,0.9,0.7,0.8
316,51-100,retail,content marketing,11222,42,urban,55+,North America,desktop,iOS,Chrome,207260,0.613326201,Yes,267.1904762,172716.6667,0.9,0.9,0.9
317,<=50,manufacturing,social media,19480,23,rural,55+,Asia-Pacific,desktop,Windows,Firefox,216487,0.836116417,Yes,846.9565217,309267.1429,0.9,0.7,0.8
318,<=50,services,search engine,40331,8,urban,18-34,South America,desktop,Windows,Firefox,416165,0.696073449,Yes,5041.375,416165,0.9,0.7,0.8
